,city,state,2010 Avg Price,2013 Avg Price,2014 Avg Price,2015 Avg Price,2016 Avg Price,2017 Avg Price,2018 Avg Price,2019 Avg Price
2871,Willow Grove,Pennsylvania,206987.5,206341.67,207908.33,218858.33,220583.33,238000.0,256316.67,266627.27
2872,Walton,Kentucky,,,,161842.86,166116.67,169983.33,173650.0,188981.82
2873,Clifton,Colorado,,,,148150.0,137658.33,147483.33,168066.67,180945.45
2874,Escanaba,Michigan,,,,,76800.0,87733.33,86658.33,86733.33
2875,Tuckahoe,Virginia,,,243433.33,221158.33,232591.67,274341.67,258550.0,258990.91
2876,Skiatook,Oklahoma,,,131275.0,142050.0,144983.33,150375.0,142550.0,162327.27
2877,Denver,Pennsylvania,197066.67,180925.0,185933.33,190275.0,195208.33,206508.33,204483.33,228900.0
2878,Bay Saint Louis,Mississippi,,,,,,157100.0,170558.33,160900.0
2879,Duxbury,Massachusetts,,,,527525.0,555458.33,619233.33,636725.0,622218.18
2880,Holliston,Massachusetts,,345233.33,404625.0,412741.67,394208.33,415991.67,441033.33,444363.64
2881,Auburn,Georgia,101400.0,85366.67,111708.33,126758.33,134708.33,148275.0,166650.0,174009.09
2882,Robbinsville Township,New Jersey,,,327800.0,332608.33,318075.0,328066.67,370241.67,352772.73
2883,Lancaster,Kentucky,,,97800.0,124983.33,134000.0,140783.33,153000.0,166690.91
2884,Imperial,California,,,,226600.0,238266.67,239866.67,254833.33,261890.91
2885,West Park,Florida,,86741.67,106291.67,112858.33,145175.0,168541.67,206875.0,229109.09
2886,Willowick,Ohio,,,98188.89,92941.67,97925.0,107266.67,117541.67,122500.0
2887,Palos Heights,Illinois,,208875.0,215725.0,222150.0,228858.33,233900.0,255966.67,264127.27
2888,North Bend,Washington,,321825.0,349150.0,375766.67,443775.0,507725.0,550883.33,637372.73
2889,Norridge,Illinois,,209800.0,237291.67,246475.0,258933.33,270391.67,290933.33,292909.09
2890,Killen,Alabama,,,129950.0,128783.33,137558.33,147975.0,160791.67,146081.82
2891,Canby,Oregon,,241141.67,256033.33,287758.33,318350.0,345558.33,377400.0,380045.45
2892,Horizon City,Texas,,,108512.5,107225.0,108841.67,110533.33,120358.33,129190.91
2893,Narragansett,Rhode Island,,345625.0,367233.33,349366.67,395350.0,415441.67,425366.67,449627.27
2894,Hampton,New Hampshire,,266216.67,276241.67,288808.33,293566.67,325875.0,356708.33,358418.18
2895,Coweta,Oklahoma,122741.67,124341.67,120450.0,136258.33,137725.0,140691.67,143250.0,153663.64
2896,Dennis,Massachusetts,,307491.67,281941.67,302933.33,303516.67,317025.0,338966.67,355254.55
2897,Saddle Brook,New Jersey,,336980.0,315275.0,320616.67,341291.67,357358.33,363125.0,387063.64
2898,Coto de Caza,California,,,,998855.56,992875.0,970925.0,1192425.0,1094318.18
2899,Russellville,Kentucky,,,,97466.67,100658.33,112325.0,111991.67,101600.0
2900,Creedmoor,North Carolina,,,,166662.5,170666.67,177741.67,207033.33,243936.36
2901,Canyon Lake,Texas,,178191.67,196000.0,210641.67,226450.0,242741.67,273183.33,282727.27
2902,Allouez,Wisconsin,,128366.67,131883.33,134850.0,138775.0,153375.0,168875.0,174218.18
2903,Damascus,Maryland,,316025.0,334058.33,319058.33,323675.0,361441.67,351716.67,349627.27
2904,West Richland,Washington,,196383.33,206700.0,236591.67,240383.33,288825.0,297841.67,339072.73
2905,Spanish Fort,Alabama,,,,,,229041.67,253800.0,265654.55
2906,Owens Cross Roads,Alabama,,203108.33,206941.67,210341.67,228408.33,223391.67,232033.33,258727.27
2907,Youngsville,North Carolina,178600.0,146300.0,150983.33,169575.0,197891.67,204125.0,224108.33,243854.55
2908,Belleview,Florida,,,67091.67,76158.33,87650.0,104208.33,123400.0,131800.0
2909,Sturgeon Bay,Wisconsin,,,,,172250.0,149583.33,157575.0,171581.82
2910,Little Falls,Minnesota,,,,,131050.0,132025.0,142041.67,161454.55
2911,Westlake Village,California,681783.33,782241.67,819816.67,848433.33,897133.33,904850.0,991325.0,1068154.55
2912,Collingswood,New Jersey,,191941.67,200708.33,204366.67,202933.33,188950.0,208875.0,237463.64
2913,Middlesex,New Jersey,,249272.73,252208.33,242825.0,249100.0,259033.33,276841.67,287309.09
2914,Pataskala,Ohio,,,,195350.0,178108.33,186891.67,205008.33,224627.27
2915,Millbrook,Alabama,,,,,,124214.29,124350.0,130936.36
2916,Gulf Shores,Alabama,,171491.67,180175.0,212025.0,209100.0,225083.33,243791.67,259127.27
2917,Dardenne Prairie,Missouri,,,,,268522.22,266600.0,279166.67,301072.73
2918,Hempfield Township,Pennsylvania,,,,,,138960.0,143741.67,141927.27
2919,White House,Tennessee,147333.33,153508.33,155091.67,166641.67,188858.33,205591.67,219108.33,247290.91
2920,Beech Grove,Indiana,,,,86436.36,85441.67,99400.0,104608.33,118490.91
2921,Louisa,Virginia,,,,162637.5,177066.67,172508.33,182350.0,208209.09
2922,Spring Creek,Nevada,,,208566.67,221700.0,232941.67,211483.33,239041.67,248763.64
2923,Barrington,Rhode Island,357041.67,352125.0,398241.67,395325.0,384933.33,403008.33,461200.0,449536.36
2924,Williamstown,New Jersey,184408.33,176041.67,183258.33,168291.67,166475.0,159125.0,161125.0,179163.64
2925,Lyndhurst,Ohio,117700.0,103833.33,107066.67,104725.0,113425.0,118475.0,133658.33,137472.73
2926,Middle Island,New York,,244280.0,209433.33,224858.33,225125.0,248775.0,271391.67,291136.36
2927,Greendale,Wisconsin,,,180477.78,185416.67,204050.0,207675.0,227266.67,246954.55
2928,Shelby,Ohio,,,,,,92740.0,89933.33,100545.45
2929,Mashpee,Massachusetts,,309144.44,323533.33,318175.0,343725.0,365858.33,381616.67,392254.55
2930,Long Valley,New Jersey,,,,432725.0,404541.67,442500.0,424216.67,427272.73
2931,Whitmore Lake,Michigan,,153533.33,182858.33,187058.33,203183.33,202391.67,236150.0,238781.82
2932,Moore,South Carolina,126325.0,135233.33,138300.0,142725.0,159166.67,158300.0,166283.33,180772.73
2933,Marblehead,Massachusetts,,467650.0,540233.33,530741.67,581416.67,576600.0,602766.67,636227.27
2934,Metuchen,New Jersey,333508.33,338416.67,338158.33,340100.0,338416.67,337616.67,362491.67,379163.64
2935,Apollo Beach,Florida,,190041.67,199375.0,215658.33,232750.0,260166.67,272575.0,286509.09
2936,Gibsonville,North Carolina,,,138883.33,150458.33,152125.0,155275.0,167375.0,161990.91
2937,Orrville,Ohio,,129450.0,115075.0,118025.0,124558.33,125866.67,131275.0,141518.18
2938,Chappaqua,New York,,837912.5,805133.33,919141.67,867916.67,780233.33,867316.67,766172.73
2939,Lebanon,New Hampshire,,,,,235885.71,258358.33,247108.33,242136.36
2940,Grover Beach,California,,,,,450800.0,488716.67,508991.67,506036.36
2941,Charlton,Massachusetts,,,,270925.0,260558.33,286266.67,268766.67,286690.91
2942,Red Oak,Texas,,135255.56,145075.0,161691.67,183475.0,202283.33,218941.67,227909.09
2943,Conway,Florida,,157916.67,170400.0,188875.0,212400.0,230250.0,255941.67,274863.64
2944,Clarksville,Arkansas,,,,,105400.0,97941.67,113966.67,118790.91
2945,Caledonia,Michigan,,182933.33,201008.33,222325.0,222025.0,230933.33,258916.67,282000.0
2946,Princeton,Texas,,,142487.5,162575.0,182600.0,202733.33,211358.33,214663.64
2947,Lake Villa,Illinois,,,173225.0,170450.0,186266.67,196391.67,217175.0,220172.73
2948,Hedgesville,West Virginia,,,,142700.0,147108.33,159850.0,165766.67,183872.73
2949,Superior,Michigan,,,,159400.0,175491.67,168208.33,208991.67,212345.45
2950,Chester Springs,Pennsylvania,376600.0,410483.33,417016.67,431516.67,436833.33,428758.33,451800.0,441700.0
2951,Duncan,South Carolina,,120620.0,124958.33,130908.33,146725.0,162333.33,178950.0,182809.09
2952,Berkeley Heights,New Jersey,,,550414.29,523316.67,543708.33,546008.33,536683.33,566036.36
2953,Gretna,Nebraska,,185700.0,204041.67,215233.33,229591.67,231750.0,250958.33,279918.18
2954,Middle Valley,Tennessee,135537.5,133908.33,155358.33,152883.33,154425.0,169558.33,175483.33,189327.27
2955,Bishop,California,,,,,,384020.0,387600.0,389490.91
2956,Clayton,California,539008.33,573825.0,624516.67,659875.0,662550.0,734200.0,753908.33,774554.55
2957,Manhasset,New York,,1121300.0,1284783.33,1329225.0,1329716.67,1502175.0,1467858.33,1491290.91
2958,North Aurora,Illinois,,198983.33,204208.33,205116.67,205733.33,222650.0,248591.67,242427.27
2959,Roselle Park,New Jersey,,,230050.0,223841.67,224525.0,236883.33,246358.33,285272.73
2960,North Palm Beach,Florida,,189750.0,221191.67,237116.67,254791.67,268025.0,302258.33,324827.27
2961,Ortonville,Michigan,,,185300.0,215866.67,206216.67,208941.67,252600.0,249881.82
2962,Chelsea,Michigan,,194925.0,209308.33,216875.0,231983.33,234091.67,257550.0,275736.36
2963,Geneva,Ohio,,,81000.0,88983.33,94591.67,109825.0,107750.0,105727.27
2964,Berthoud,Colorado,,292560.0,288116.67,336583.33,353108.33,390000.0,397275.0,403863.64
2965,Cedar Lake,Indiana,,154825.0,150358.33,151491.67,156566.67,160633.33,173050.0,180409.09
2966,Lincoln,Michigan,,187083.33,198891.67,207275.0,198258.33,209975.0,229708.33,237381.82
2967,University Heights,Ohio,,,134120.0,129708.33,124391.67,132650.0,140941.67,144872.73
2968,Wimberley,Texas,,240666.67,234116.67,262433.33,292275.0,346733.33,328983.33,366245.45
2969,Cullman,Alabama,,113775.0,126300.0,128350.0,132366.67,133975.0,145016.67,154990.91
2970,Pella,Iowa,,161325.0,156616.67,172458.33,183200.0,186700.0,204675.0,214900.0
2971,Luling,Louisiana,,182700.0,187058.33,193000.0,193366.67,200083.33,216333.33,225172.73
2972,Manistee,Michigan,,,,101337.5,109850.0,128633.33,110625.0,123654.55
2973,Marinette,Wisconsin,,,,,,89400.0,91941.67,101718.18
2974,Sweet Home,Oregon,,124466.67,130566.67,143441.67,136483.33,164450.0,193550.0,210645.45
2975,Farmington,Utah,,,,,,,386191.67,387527.27
2976,Freeland,Michigan,,,,,,,154820.0,170709.09
2977,Ball Ground,Georgia,,,182971.43,189233.33,202941.67,223225.0,230116.67,258809.09
2978,Hummelstown,Pennsylvania,,,,203883.33,196291.67,196241.67,201591.67,203581.82
2979,Mastic Beach,New York,,112000.0,122966.67,137158.33,122383.33,137966.67,150108.33,190136.36
2980,Swansea,Illinois,,,,,,181200.0,157533.33,161100.0
2981,Reedsburg,Wisconsin,,,,134411.11,130933.33,139566.67,155783.33,160145.45
2982,Camp Verde,Arizona,,,,,,218550.0,241666.67,277818.18
2983,Colonial Park,Pennsylvania,,139950.0,131775.0,143291.67,143000.0,141491.67,151958.33,157427.27
2984,Coatesville,Pennsylvania,189066.67,157275.0,177958.33,184725.0,176708.33,187141.67,194858.33,203800.0
2985,Marco Island,Florida,,,429210.0,472291.67,476725.0,494316.67,518141.67,523654.55
2986,Vadnais Heights,Minnesota,,,201366.67,201408.33,208608.33,228883.33,224516.67,260263.64
2987,Malvern,Pennsylvania,,412775.0,437666.67,452100.0,437050.0,463791.67,441341.67,490890.0
2988,Oakland,New Jersey,,393018.18,415291.67,433300.0,423675.0,435458.33,435150.0,408200.0
2989,Burlington,Washington,,195383.33,199250.0,225608.33,240925.0,272483.33,300416.67,324618.18
2990,East Aurora,New York,,,,,194450.0,218741.67,244325.0,260400.0
2991,Verona,New Jersey,,402091.67,438541.67,455650.0,415250.0,450883.33,459641.67,483754.55
2992,Thurmont,Maryland,,213475.0,217891.67,199883.33,216375.0,222825.0,238666.67,254254.55
2993,New Albany,Ohio,415516.67,408875.0,405108.33,449941.67,443033.33,494275.0,469841.67,486800.0
2994,Cave Creek,Arizona,,,,,435714.29,466241.67,523433.33,526954.55
2995,Valley Springs,California,156450.0,201950.0,230208.33,251783.33,290791.67,327616.67,333091.67,338472.73
2996,Morrow,Ohio,,161866.67,171091.67,175208.33,194325.0,207433.33,209675.0,221345.45
2997,Southwest Ranches,Florida,,,,,,650200.0,707066.67,725754.55
2998,New Palestine,Indiana,,194575.0,198491.67,194233.33,188325.0,218391.67,240650.0,240881.82
2999,Kettering,Maryland,,,222640.0,207800.0,225633.33,247908.33,250166.67,274509.09
3000,Pikeville,North Carolina,,,,,,179100.0,177166.67,171500.0
3001,Waverly,Iowa,,157466.67,147283.33,158641.67,154950.0,170975.0,159741.67,178163.64
3002,Waseca,Minnesota,,,,112933.33,108375.0,118500.0,125366.67,134336.36
3003,Fallston,Maryland,,,400533.33,367700.0,373908.33,383758.33,383816.67,425390.91
3004,Cornelius,Oregon,,,,,261412.5,312133.33,319425.0,328400.0
3005,East Hampton,Connecticut,,,,,222800.0,238825.0,236250.0,238681.82
3006,East Greenwich,Rhode Island,,,,369257.14,392391.67,431841.67,454666.67,457936.36
3007,Swampscott,Massachusetts,,389175.0,366550.0,407133.33,418850.0,428908.33,479000.0,518709.09
3008,North Branch,Minnesota,,146730.0,159366.67,175133.33,183441.67,210241.67,220533.33,225200.0
3009,Whitefish,Montana,,,,315900.0,338666.67,351708.33,382658.33,439490.91
3010,Hopewell Township,Pennsylvania,,,114200.0,102241.67,118183.33,118783.33,113175.0,136763.64
3011,Marion,Virginia,,,,,,79900.0,92066.67,85063.64
3012,Crowley,Texas,104558.33,112341.67,123483.33,135150.0,147466.67,165958.33,182141.67,188454.55
3013,Short Hills,New Jersey,,,,,1408422.22,1417725.0,1356508.33,1276218.18
3014,Rifle,Colorado,,,172144.44,202091.67,226141.67,237125.0,260658.33,278145.45
3015,Shorewood,Wisconsin,,,,292000.0,314725.0,313966.67,324433.33,329181.82
3016,Bridgetown,Ohio,,,95225.0,99108.33,104416.67,115000.0,123016.67,127054.55
3017,Timberwood Park,Texas,,262825.0,259158.33,288658.33,301533.33,306425.0,323991.67,340790.91
3018,Colville,Washington,,,,,159666.67,171783.33,175533.33,197036.36
3019,Perry Hall,Maryland,278650.0,256666.67,267050.0,247825.0,271433.33,278541.67,293366.67,286981.82
3020,Wickliffe,Ohio,,,98344.44,87966.67,96358.33,104250.0,104733.33,119827.27
3021,Escalon,California,,,303766.67,302000.0,329433.33,362316.67,397125.0,406018.18
3022,Blue Ash,Ohio,,181300.0,180600.0,194683.33,238883.33,249916.67,247258.33,256545.45
3023,Derby,Connecticut,,,,,,152371.43,168891.67,177054.55
3024,Sparta,Michigan,,128600.0,115483.33,126908.33,146733.33,154758.33,166325.0,194009.09
3025,Woodmere,New York,,,,,684042.86,727216.67,768000.0,727518.18
3026,Chino Valley,Arizona,149716.67,172608.33,199608.33,214950.0,222583.33,242716.67,282341.67,305050.0
3027,Rogers,Minnesota,,,,278644.44,272008.33,296983.33,327658.33,333272.73
3028,Fortuna,California,,220075.0,220600.0,235583.33,272750.0,280416.67,298891.67,306254.55
3029,Ipswich,Massachusetts,,363141.67,388266.67,424333.33,417675.0,494591.67,445583.33,489945.45
3030,Woodhaven,Michigan,,,,137880.0,138566.67,164483.33,160350.0,173609.09
3031,Farmington,Missouri,,,100410.0,110566.67,112508.33,119208.33,125758.33,141981.82
3032,Bay Village,Ohio,,184250.0,184266.67,198383.33,213441.67,217741.67,235191.67,239072.73
3033,North Myrtle Beach,South Carolina,,,,,,197371.43,210216.67,220700.0
3034,Saint John,Indiana,,,258688.89,262191.67,275241.67,279916.67,288350.0,303872.73
3035,Canal Fulton,Ohio,,,,137212.5,138708.33,145441.67,146808.33,167290.91
3036,Cleves,Ohio,,,,,,186212.5,139841.67,150454.55
3037,Tillamook,Oregon,,,,193610.0,205958.33,231266.67,278625.0,287127.27
3038,Mounds View,Minnesota,,,,,,210962.5,240141.67,236200.0
3039,Red Bank,Tennessee,104033.33,101975.0,102300.0,114791.67,128950.0,137183.33,154658.33,166381.82
3040,Lincolnwood,Illinois,,319216.67,339641.67,330183.33,362316.67,352550.0,347633.33,367927.27
3041,Middletown,Maryland,,,,,318533.33,328916.67,329058.33,370127.27
3042,Town Of Elma,New York,,,,,220208.33,222725.0,260408.33,259054.55
3043,Hueytown,Alabama,,,,,71366.67,78225.0,84591.67,95045.45
3044,Forest Hill,Texas,,,,,,118200.0,133758.33,145109.09
3045,New Providence,New Jersey,,,,,567700.0,585916.67,592400.0,569563.64
3046,North Bend,Oregon,,,,,,211466.67,214866.67,232663.64
3047,Chesterton,Indiana,,,,190711.11,189375.0,190925.0,197200.0,201318.18
3048,Sandston,Virginia,,120300.0,131900.0,135775.0,147975.0,159725.0,168025.0,173454.55
3049,Seabrook,Texas,,216750.0,199550.0,236433.33,235266.67,246500.0,242625.0,258618.18
3050,Town Of Brunswick,New York,,,,176920.0,174816.67,183400.0,194975.0,215409.09
3051,Windsor Locks,Connecticut,,,,147900.0,157741.67,159291.67,170608.33,185636.36
3052,Woodland Park,Colorado,197400.0,233016.67,252216.67,246091.67,281400.0,315316.67,341325.0,368263.64
3053,Fort Gratiot,Michigan,,108718.18,116566.67,124641.67,133841.67,147016.67,149450.0,158345.45
3054,Western Springs,Illinois,,494775.0,512158.33,565308.33,533775.0,521291.67,576283.33,570054.55
3055,Haysville,Kansas,,,,112870.0,116683.33,125883.33,128558.33,133254.55
3056,Gladstone,Oregon,,,230116.67,266633.33,296108.33,319466.67,352741.67,361718.18
3057,Glenpool,Oklahoma,,,119700.0,128641.67,133025.0,136291.67,138691.67,154281.82
3058,Newport,Oregon,,,274200.0,236841.67,260616.67,274733.33,295683.33,294745.45
3059,West Carrollton,Ohio,,,,,79525.0,88475.0,91658.33,96509.09
3060,New Baltimore,Michigan,,,,,,229000.0,223933.33,239854.55
3061,Mogadore,Ohio,,,,,134650.0,136083.33,150591.67,155218.18
3062,Lecanto,Florida,,,132312.5,148508.33,157091.67,166158.33,187991.67,213590.91
3063,Madisonville,Louisiana,266000.0,240858.33,227600.0,247525.0,257575.0,259725.0,274641.67,260809.09
3064,Grimes,Iowa,,184683.33,170091.67,194725.0,212741.67,207433.33,213916.67,252454.55
3065,Franklin,Ohio,,,,,104116.67,105341.67,125775.0,117318.18
3066,Lakeland Highlands,Florida,164800.0,164100.0,186408.33,176400.0,210700.0,214675.0,243641.67,254018.18
3067,North Smithfield,Rhode Island,,,242000.0,241875.0,260808.33,273291.67,302708.33,294709.09
3068,Finksburg,Maryland,,,290912.5,304783.33,329141.67,338150.0,376566.67,356954.55
3069,Rehoboth Beach,Delaware,,,,444785.71,487633.33,495433.33,510833.33,474245.45
3070,Plain City,Ohio,,,,,,276327.27,305650.0,297018.18
3071,East Wenatchee,Washington,,226660.0,236866.67,251216.67,272850.0,289683.33,322766.67,338990.91
3072,Sandwich,Massachusetts,,309616.67,319108.33,315683.33,338025.0,352591.67,372716.67,385690.91
3073,Elizabeth,Colorado,,323608.33,324000.0,359983.33,431783.33,447008.33,480933.33,486345.45
3074,Ringwood,New Jersey,,,,,,279660.0,306925.0,334272.73
3075,Saint Marys,Ohio,,,98600.0,86566.67,101216.67,101616.67,112183.33,114245.45
3076,Jericho,New York,,700925.0,718175.0,722650.0,738516.67,815516.67,797375.0,842927.27
3077,Miami Shores,Florida,,356058.33,396291.67,429016.67,470541.67,513883.33,518341.67,513309.09
3078,Harrah,Oklahoma,,,,,152620.0,141900.0,136641.67,152727.27
3079,Red Bank,New Jersey,,,,319600.0,311783.33,351825.0,341700.0,335454.55
3080,Forest Acres,South Carolina,,,,,,159572.73,175733.33,192690.91
3081,Erwin,Tennessee,,,,,,101509.09,106208.33,107736.36
3082,Osceola,Indiana,,,,144040.0,153108.33,157183.33,165858.33,183418.18
3083,Saint Clair,Michigan,,,,,,158014.29,181391.67,184854.55
3084,Arlington,Tennessee,191608.33,191975.0,199191.67,205508.33,211916.67,229608.33,241825.0,263500.0
3085,Defiance,Ohio,,,76250.0,80691.67,84725.0,90991.67,84575.0,87318.18
3086,North Saint Paul,Minnesota,154600.0,145566.67,167225.0,175966.67,196008.33,203191.67,212841.67,233663.64
3087,Thief River Falls,Minnesota,,,,,141690.91,141441.67,143550.0,144363.64
3088,Finneytown,Ohio,,,,106400.0,105500.0,114775.0,124575.0,134618.18
3089,Belding,Michigan,,74350.0,71983.33,99033.33,101100.0,119125.0,121050.0,138990.91
3090,Mims,Florida,,,,,,239900.0,229316.67,240963.64
3091,Inwood,West Virginia,,,,146530.0,154858.33,156833.33,174758.33,186645.45
3092,South Miami,Florida,,,,,,548800.0,487200.0,480090.91
3093,Harpers Ferry,West Virginia,,,204550.0,202691.67,194016.67,198591.67,198075.0,241272.73
3094,Brown Deer,Wisconsin,,,,,139255.56,148850.0,159425.0,170063.64
3095,Westwood Lake,Florida,,,,269720.0,283675.0,315225.0,352300.0,356127.27
3096,Felton,Delaware,,173216.67,182966.67,195033.33,209350.0,191508.33,205566.67,217281.82
3097,Riverview,Michigan,,,,,135400.0,139825.0,148650.0,156981.82
3098,Wayland,Michigan,,,136500.0,139783.33,134100.0,167900.0,181208.33,195772.73
3099,Superior,Colorado,366141.67,397341.67,409050.0,430075.0,513383.33,542216.67,520450.0,579425.0
3100,Druid Hills,Georgia,,,,,478862.5,515625.0,560341.67,537700.0
3101,Oak Grove,Missouri,,,,123687.5,137175.0,150033.33,151083.33,176918.18
3102,Upper Chichester Township,Pennsylvania,,,,,184983.33,179858.33,185233.33,197027.27
3103,Isanti,Minnesota,,121775.0,143183.33,154791.67,174016.67,181766.67,203850.0,216918.18
3104,Clawson,Michigan,86766.67,119916.67,138091.67,150466.67,156083.33,174366.67,190300.0,199436.36
